Txhash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3284.62373213323/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,Output
0x442a05780ed0cfb9659321892bc5d5fe26f99360a2ab6d6ed9fadab3f4f54769,19558929,1711949471,4/1/24 05:31,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.5187E-08,0.000148422,0.002572852,8.450851241,3505.52,,,0x7f3ba9e8,1
0xc2005282f08640951f18155fbc3abbdde432f719c1e41af819b40c50032cfbc1,19558929,1711949471,4/1/24 05:31,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.45031E-08,0.000146176,0.014459164794554426,47.49291583,3505.52,,,0x091bddd2,1
0xb310e3c406d7e8349c9266a0573a4809e8c34ae5b42c6ff0f8a9bda64b9bd150,19558930,1711949483,4/1/24 05:31,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.64254E-07,0.000539513,0.004685098,15.38878431,3505.52,,,0x7f3ba9e8,1
0x5b4cd2d34ca8cdc5ef6a65e61c37535e87e361dab15828bce0a3af622054c5e4,19558930,1711949483,4/1/24 05:31,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.62983E-07,0.000535337,0.039871406,130.9625659,3505.52,,,0x091bddd2,1
0xdb7428b7290024e910dfb5a6a737b8d8f32a67e596cb73d73991c15101f56ec8,19558931,1711949495,4/1/24 05:31,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.23477E-08,7.34037E-05,0.0013673,4.491065822,3505.52,,,0x7c3e2b59,1
0xeba6df1c872d75ec7c8daa2e1ff7ab638b863180bc08afc231043e042dd70a22,19558931,1711949495,4/1/24 05:31,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.21799E-08,7.28527E-05,0.001296002,4.256879654,3505.52,,,0x041e55d5,1
0x5191c83f3ef9757ab4a3307e378b1a42c60583008eed459b1103afa136a00aab,19558933,1711949519,4/1/24 05:31,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.1E-17,6.89771E-14,0.00471128,15.47478053,3505.52,,,0x2b6687f9,1
0xdb67e075d8a819651b7d60836598a708c2c545249439568db4f812aaea9f7dfa,19558933,1711949519,4/1/24 05:31,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.1E-17,6.89771E-14,0.054953918,180.5029433,3505.52,,,0x2b7887f9,1
0xccceb496f678d75ad28a7ebfde3af2998a5548be46a1133dec5aa84196fe9309,19558936,1711949555,4/1/24 05:32,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.4E-17,7.8831E-14,0.00520435,17.09433288,3505.52,,,0x2b66bf85,1
0x7a8571e1036fcb5891230f8a621d9cff4bf21da0333a65d8e367dd4dc573ebf1,19558936,1711949555,4/1/24 05:32,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.4E-17,7.8831E-14,0.022389224430657128,73.54017791,3505.52,,,0x2b78bf85,1
0x9c898e7112809f1317188567fc96091f80af1dc08a6c457c0710c3ea47dbf2b6,19558937,1711949567,4/1/24 05:32,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,5.79769E-09,1.90432E-05,0.00666381,21.88810738,3505.52,,,0x0918f15a,1
0xe566e791bd015adea4c0d468bde47343a542407adfdedb86fa01100230279fe7,19558937,1711949567,4/1/24 05:32,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.26874E-09,2.38751E-05,0.030029222,98.63469526,3505.52,,,0x7f384840,1
0x8c0bb1f02176e6d0841b99db5822362b62a6bdfcee05332faf6ff0aff85b62fd,19558938,1711949579,4/1/24 05:32,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,5.53671E-08,0.00018186,0.002942815,9.666038361,3505.52,,,0x0918a1bf,1
0xf67d59091d6cb88551d92e8af2bea5ee656ada637969106be3cccfa732d8d5e9,19558938,1711949579,4/1/24 05:32,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,5.69281E-08,0.000186987,0.025969276554160288,85.29930208,3505.52,,,0x7f3868bb,1
0xddf445cf2b1d7cd3b5d9bc095ab8e76f6b40c51e4296b0c7e0b657ba364afa1f,19558939,1711949591,4/1/24 05:33,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.55126E-08,0.000116645,0.008661711,28.45046125,3505.52,,,0x7f3868bb,1
0x8ff376da486aac7a36840c902e61f93d60d972ae12d79d725e97067fb3e7a0df,19558939,1711949591,4/1/24 05:33,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.24333E-08,0.000106531,0.107392565563335063,352.7441695,3505.52,,,0x0918a1bf,1
0x8ac2e3f5f2608f4ef5a44e45e3a5ff5c6504273dac1c5d4144c6da2094015135,19558942,1711949627,4/1/24 05:33,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.76376E-07,0.000907792,0.004177375,13.72110481,3505.52,,,0x09385bb8,1
0x4ef044319802d9c4aa936a3a3bf3e6558e2377f28f9b1a0d9f7a73ba2b25c3db,19558942,1711949627,4/1/24 05:33,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.78875E-07,0.000916,0.067903872,223.038669,3505.52,,,0x8538d552,1
0xa0bb86813a8ae4cd23cf0d9c7ebe3bccd99f98ab3f1bd211db0111a16baa1aad,19558945,1711949663,4/1/24 05:34,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.23702E-08,4.06315E-05,0.002951539,9.694694492,3505.52,,,0x7f3968bb,1
0x8a2a586d281f62614433b5955d8c70e8b368a859fd1a318b3c44a071ac53a783,19558945,1711949663,4/1/24 05:34,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.19142E-08,3.91338E-05,0.006516028,21.40269947,3505.52,,,0x0919a1bf,1
0xb524edf3a88517d5d3705e998966d811602756cbd5aa220da49e978d884539ab,19558947,1711949687,4/1/24 05:34,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.24709E-09,2.05193E-05,0.001538673,5.05396194,3505.52,,,0x0418f15a,1
0x75fd6d3db5f3b1ff290d2a112b911dd991a122c178abc705ec17bd75e7675cfa,19558947,1711949687,4/1/24 05:34,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.49256E-09,2.13256E-05,0.002597038,8.530291937,3505.52,,,0x7c384840,1
0x6f4d0b4d8bc165a92cef03ee46717fa41570b7fa540b02b40acf315a473eef36,19558948,1711949699,4/1/24 05:34,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.2522E-08,7.39764E-05,0.003841368,12.61744969,3505.52,,,0x7f3a9b8c,1
0xc0ffb1fc0cd2f9384b0685238859b1c5881f443ee0fb17f22f6bc39558bd81d6,19558948,1711949699,4/1/24 05:34,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.17093E-08,7.13068E-05,0.015749343657373624,51.73066794,3505.52,,,0x091a0659,1
0x17099eff3b6783f374c6b8fb1a33f0f2237024775c7e348bbadb67919df3ec6b,19558951,1711949735,4/1/24 05:35,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.9E-17,1.281E-13,0.003620644,11.892453,3505.52,,,0x2bcc0270,1
0xcf699b0888a7ad15e1c3d5887db125378cd3940cc74a437931c4da45eae58699,19558951,1711949735,4/1/24 05:35,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.9E-17,1.281E-13,0.029296502708288221,96.22798806,3505.52,,,0x2bce0270,1
0xd84e12425a4ab0dec7cf9a92bf2f1c65125e5ccd494bfcdbfdc7099c3f4bbc09,19558952,1711949747,4/1/24 05:35,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4E-17,1.31385E-13,0.00355449,11.67516235,3505.52,,,0x2b60be24,1
0x7438f8444f189d2454f6b3f4e66b3263586c66b30f4ca9d80c78077a4a75f8e3,19558952,1711949747,4/1/24 05:35,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.52405E-08,0.000148598,0.060739097,199.5050784,3505.52,,,0x2b66be24,1
0xa36181f5ca5b7908520a76230a7a6b707cb33fa2516addfc0378c58839e281a2,19558960,1711949843,4/1/24 05:37,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.13902E-08,7.02586E-05,0.011292711,37.09230537,3505.52,,,0x7f3cc020,1
0x4031aee16c6f59dd4b4f3db78503f5bd2e48684451952b70611caec7bfa3ee79,19558960,1711949843,4/1/24 05:37,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.09677E-08,6.8871E-05,0.006783009,22.27963367,3505.52,,,0x091c4205,1
0xa3a5b83b4541b0b8c22ca632182718cec320586d251a445d2626963167d224e1,19558961,1711949855,4/1/24 05:37,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.70483E-08,5.59973E-05,0.001475178,4.845404374,3505.52,,,0x04392dc9,1
0x29f2c4c1c17de0e2189948b1e9fd162e39f601f55d9659989fb63931f005fd8b,19558961,1711949855,4/1/24 05:37,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.82064E-08,5.98013E-05,0.044172839607729145,145.0911573,3505.52,,,0x8539ed4e,1
0xee3373547d27c0e9cab5bedeebb58affbd6c8718650b2589d6482c6e58472a29,19558964,1711949891,4/1/24 05:38,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,5.2E-17,1.708E-13,0.002426451,7.96997703,3505.52,,,0x2b9587fe,1
0xfd8bab13bd0be509be45ce9a5bdf68a0de2773b254d6beb59e0026dff01b6e9b,19558967,1711949927,4/1/24 05:38,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,5.5E-17,1.80654E-13,0.002109033,6.927381349,3505.52,,,0x2bcc831b,1
0xe25e762696e9b271338c82db7a24562d9bc3eb54e53d3fc038a0f2253cc342e7,19558967,1711949927,4/1/24 05:38,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,5.5E-17,1.80654E-13,0.02225927,73.11332772,3505.52,,,0x2bce831b,1
0xdf9e3616d6c821ee3120c3e5048a085fecce5585fea8bcf2e27bfa9dc1e29975,19558969,1711949951,4/1/24 05:39,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.96538E-08,0.000163094,0.004623182,15.18541403,3505.52,,,0x853ccf91,1
0x2ee48727b789dd40c4ba8e0dbf29c416ac271141e3e034d235eca6f7705a3870,19558969,1711949951,4/1/24 05:39,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.82066E-08,0.00015834,0.024594770735813432,80.78456765,3505.52,,,0x093c2325,1
0xb3b261194ffa941f29c88b03ec6d356df24072c4c178d0314db5632c940edc1f,19558972,1711949987,4/1/24 05:39,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.60538E-09,1.51269E-05,0.001556551,5.112685632,3505.52,,,0x59fb76cd,1
0xc2c8bc073b86fb1fd824024499e7349f366b613768936364c096346366eef574,19558972,1711949987,4/1/24 05:39,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,5.13364E-09,1.68621E-05,0.007321797,24.04934875,3505.52,,,0x5efb76cd,1
0x18179b1d584dc639a562bb89083b131c0f12ffd3f8d355df9fa806f0e746cc28,19558973,1711949999,4/1/24 05:39,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.1E-17,2.00362E-13,0.003572726,11.73506139,3505.52,,,0x2b661445,1
0xb61abb56e15f68dbe5fc2a35829a0cecd0bde74e7ee55cf3004a8b0eb582f177,19558973,1711949999,4/1/24 05:39,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.1E-17,2.00362E-13,0.003444453,11.31373058,3505.52,,,0x2b601445,1
0xd79bc4b80c7622f6ae8df0f859b7b3780837d6719f8e5ec412d28fbea2a41b4f,19558974,1711950011,4/1/24 05:40,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.19363E-08,0.000236284,0.002517843,8.270165915,3505.52,,,0x8538d552,1
0x6500393d2b87ecea77e376eaab6b4fb3e70ae85b3e2b92a8ad6f3a8aab0b54b4,19558974,1711950011,4/1/24 05:40,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.01634E-08,0.00023046,0.030027921200003445,98.6304226,3505.52,,,0x09385bb8,1
0xd669ffac5f751d76134b3c325bab55b5b221a025b0c2235af969d1473b21e049,19558977,1711950047,4/1/24 05:40,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.17627E-08,0.000202867,0.009730981,31.96261038,3505.52,,,0x853ccf91,1
0x1e911ef0af25555851969e7923556f6f92cec6bc21fb52016b42cc959e6ba7dc,19558977,1711950047,4/1/24 05:40,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.04531E-08,0.000198566,0.041440989513641388,136.1180576,3505.52,,,0x093c2325,1
0xdbbb89b325c7e9d6e8efa09cd23f61b48073ae083363782b6c3f46b82fd1db2a,19558979,1711950071,4/1/24 05:41,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.7E-17,2.2007E-13,0.00617843,20.29381882,3505.52,,,0x2b60e4e8,1
0x988722c771180c9157a7f7a4001247fef15aba820cb9067dfb8936a86a6f715e,19558979,1711950071,4/1/24 05:41,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.7E-17,2.2007E-13,0.006748718,22.16699867,3505.52,,,0x2b66e4e8,1
0x2ce96f3bbcc0576cd2c5b317995b5e6c59c1c2528551b6c587b32b6db8c0a78d,19558983,1711950119,4/1/24 05:41,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.46364E-08,0.000113768,0.00455163,14.95039354,3505.52,,,0x7f3868bb,1
0xe660d253afe491c48e346f09d6716572485b6087525d9b05c75f2e115068800e,19558983,1711950119,4/1/24 05:41,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.85534E-08,9.37873E-05,0.111195628359122124,365.2357998,3505.52,,,0x0918a1bf,1
0x8b4ec09f2a8b968a91a68c958d6233d754d90fbb8fc07282196feaa1bb531d9e,19558984,1711950131,4/1/24 05:42,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.2E-17,2.36493E-13,0.008904158,29.24680844,3505.52,,,0x2b665b7e,1
0x63f87609348f694044b22f5f9ce3f2708128324a521574e9d9c76e3081a45a82,19558984,1711950131,4/1/24 05:42,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.2E-17,2.36493E-13,0.006779341,22.26758467,3505.52,,,0x2b785b7e,1
0x899a87f4f4646f52587802bf79d6849966d97f33dcaa948d4c75a5fc57b23f92,19558984,1711950131,4/1/24 05:42,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,5.0922E-06,0.016725952,0.061420756,201.7440712,3505.52,,,0x57c7bbec,1
0xa714dd89c4a4c5fc063c4017a58c74088abced32f3d6f5e124066b31eb9f3c8f,19558988,1711950179,4/1/24 05:42,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.2152E-07,0.001384535,0.001411898,4.637553434,3505.52,,,0x7c3aa9e8,1
0x5ab1fd352a68cf1850a40d860591b877c49d4edb43e964e7e3ccfa9390b6e1e8,19558988,1711950179,4/1/24 05:42,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.21312E-07,0.001383852,0.001411291,4.635558364,3505.52,,,0x041addd2,1
0x90e65bcab7a09bca8b823278b03858d595095b708c6a70b1cb8e09419ef6a2e3,19558989,1711950191,4/1/24 05:43,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.7E-17,2.52916E-13,0.007433635,24.41669526,3505.52,,,0x2b663e87,1
0x2929650b6ab13a8a589be3bebe2c946868122d4dede6dfabeaafc9d8d4eca40c,19558989,1711950191,4/1/24 05:43,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.7E-17,2.52916E-13,0.029998313,98.53316996,3505.52,,,0x2b783e87,1
0x358225b25115b22611b3722047216d1ac7da254fdb751367f1b6bc8803bf1f8d,19558991,1711950215,4/1/24 05:43,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,9.39679E-06,0.030864919,0.00299085,9.823817646,3505.52,,,0x5cc7bbec,1
0xe5054b73e8f1b73a1abe47786b3a1bdaffd9189dadecd33bfc75b84c03e44516,19558991,1711950215,4/1/24 05:43,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,9.39679E-06,0.03086492,0.084697839728839449,278.2005344,3505.52,,,0x57c7bbec,1
0x13c0afde87d4a2a5febb732eb895948fcae95399795a9017322215cf8976e920,19558996,1711950275,4/1/24 05:44,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,8.4E-17,2.75908E-13,0.004658346,15.30091252,3505.52,,,0x2b667b3e,1
0x8cd29449faaa3aabb48dc1830207fa29cf264bbe467a47e2d1ec5b608a10728d,19558996,1711950275,4/1/24 05:44,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,8.4E-17,2.75908E-13,0.096605958,317.3142233,3505.52,,,0x2b787b3e,1
0xb17a9f2728b6d6e2e74c70962a8beb13d94b723316a72883be615994e6ba18e5,19559000,1711950323,4/1/24 05:45,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,8.8E-17,2.89047E-13,0.00474132,15.57345091,3505.52,,,0x2b668287,1
0xc14dc90af8f3e943fe419ee32a84cfc681d5420e06af20a64bdd50ace82875de,19559000,1711950323,4/1/24 05:45,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,8.8E-17,2.89047E-13,0.043789137,143.8308373,3505.52,,,0x2b788287,1
0x5160aebc6fb5bab57ecb9f348289c1be815d113983c2307c5f1471e852aa8602,19559002,1711950347,4/1/24 05:45,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.24509E-08,4.08966E-05,0.003013645,9.898690963,3505.52,,,0x091a844a,1
0x295354839959888f18d81c1a27ba9e934433879e16f3c3de1eb04a518688ba5a,19559002,1711950347,4/1/24 05:45,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.29584E-08,4.25636E-05,0.011489428669602416,37.73845008,3505.52,,,0x7f3a2a5f,1
0xa216d45be5f6dde86a48338a865d1ec128b4aa397f813bc0c7c2e5114f5a7b68,19559004,1711950371,4/1/24 05:46,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,9.2E-17,3.02185E-13,0.003940725,12.9437995,3505.52,,,0x2b954958,1
0x020b70cb0334c17191cb5eb4c071953709f7b48cbee597145661722d226b5bb1,19559004,1711950371,4/1/24 05:46,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,9.2E-17,3.02185E-13,0.014417685235081962,47.35667109,3505.52,,,0x2b694958,1
0xf6145192189ba247a6173cde148cc5ea447789fe588275f9ea1daf1fa373ced0,19559005,1711950383,4/1/24 05:46,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.15393E-08,3.79021E-05,0.008810764,28.94004566,3505.52,,,0x7f3a85fc,1
0xf06fbdfc8aeb9d90f827315ef60f27e8e8d6e49ec73b5aac0210de7340c3f621,19559005,1711950383,4/1/24 05:46,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.10662E-08,3.63482E-05,0.010196744679063966,33.49246956,3505.52,,,0x091a169e,1
0x07489406f56b2dd31590562a4309ad077df18e3c243ebf337afae6e8e21988c3,19559007,1711950407,4/1/24 05:46,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.05138E-08,3.4534E-05,0.002018521,6.630080997,3505.52,,,0x7c3eaee9,1
0x90d5183f35b72fce4f97ab442c45c6180c46f23c2435f692a76e1f93db83e069,19559007,1711950407,4/1/24 05:46,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.01121E-08,3.32144E-05,0.004322248,14.19695716,3505.52,,,0x041e1c72,1
0xbe011a2c85c0387a4c48f2b46da9435d361e4dc945c8606f22673b2cdc980cbf,19559008,1711950419,4/1/24 05:46,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.58831E-08,0.000216401,0.001294607,4.252296273,3505.52,,,0x041f6c8b,1
0xe0d936810fff5614e66786f6b980fd439bfeba1502b4a286c011d8001c972b5b,19559008,1711950419,4/1/24 05:46,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.62238E-08,0.00021752,0.007999462,26.27522402,3505.52,,,0x7f3f0258,1
0x7a61f7882cf64eb535702711509b520a1249fa0110c2cee31408fbf7788f288b,19559010,1711950443,4/1/24 05:47,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.78824E-08,9.15833E-05,0.001651275,5.42381823,3505.52,,,0x044017c1,1
0xb42946e738552a0606043c760f5169a31a55ac594bebdaa533dcef787121cff0,19559010,1711950443,4/1/24 05:47,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.2659E-07,0.001401187,0.001978316,6.498023804,3505.52,,,0x131c17c1,1
0x66ac44aa848132c2ab0857f08816233b8611f568d9b8701feecfa148c750a201,19559012,1711950467,4/1/24 05:47,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.50688E-08,0.000246573,0.004253034,13.96961534,3505.52,,,0x853ccf91,1
0xcbd6f988aed5d23f03c60fb478dc505b001f50b2631a650c3c1541fc99b5a821,19559012,1711950467,4/1/24 05:47,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.28927E-08,0.000239425,0.054096895730624954,177.6879476,3505.52,,,0x093c2325,1
0x726bfb51b8c6e8445068f4e86dd011723fac154a9008cf5c377de8e304af4667,19559013,1711950479,4/1/24 05:47,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.39368E-09,7.86235E-06,0.002687271,8.826673323,3505.52,,,0x7f3b886f,1
0x43012f68cba5e10626dc1bb0986a9c08eae703a38d8a81ad49b6ee8ab92f9b60,19559013,1711950479,4/1/24 05:47,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.90867E-09,6.26927E-06,0.008302342,27.27007081,3505.52,,,0x091b250b,1
0x500c9e3f1cf994153eb060b38f95222713c39300fcd64ef7cd873728c5bd0187,19559015,1711950503,4/1/24 05:48,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.12083E-08,3.6815E-05,0.001843444,6.055021193,3505.52,,,0x131f9b88,1
0x1591081e7ebb1de8b145867b650340a2e303fa2e979c7f727807c612bbd50f8b,19559015,1711950503,4/1/24 05:48,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.55478E-08,5.10686E-05,0.002933881,9.63669504,3505.52,,,0x233f9b88,1
0xd38e1c080dd7b89f856dbcf5818fa9f7242ca0c03180e5e0bb5336e66c5a5937,19559019,1711950551,4/1/24 05:49,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.54241E-08,0.000116355,0.011269449669983856,37.01590183,3505.52,,,0x091b132e,1
